,audio,text
8433,custom_data/train/dcb39ede-bcfd-40ca-9370-8b3ffa9f60d6.mp3,"I would like three cornettos for dessert. Additionally, I would like one small Casanova pizza with extra spinach."
8434,custom_data/train/34775740-eed8-45aa-b6d3-3baab2183c32.mp3,"I would like three cornettos for dessert. Additionally, I would like one small Casanova pizza with extra spinach."
8435,custom_data/train/c0f37756-70b5-4312-b332-986f94c554d8.mp3,"I would like three cornettos for dessert. Additionally, I would like one small Casanova pizza with extra spinach."
8436,custom_data/train/48f8060f-b784-4019-adbc-3b1cdf55aae3.mp3,"I would like three cornettos for dessert. Additionally, I would like one small Casanova pizza with extra spinach."
8437,custom_data/train/c2b57c30-0ffd-448a-9863-4ff60fbfaaf8.mp3,"I would like three cornettos for dessert. Additionally, I would like one small Casanova pizza with extra spinach."
8438,custom_data/train/c275f8d8-54b1-4e1b-ae8d-d80fe712dd40.mp3,"I would like three cornettos for dessert. Additionally, I would like one small Casanova pizza with extra spinach."
8439,custom_data/train/ef7fb714-8b29-4520-877b-cfbc7cbc9349.mp3,"I would like three cornettos for dessert. Additionally, I would like one small Casanova pizza with extra spinach."
8440,custom_data/train/5f956a4e-e3b3-40e9-97c7-261cdf221d63.mp3,"I would like three cornettos for dessert. Additionally, I would like one small Casanova pizza with extra spinach."
8441,custom_data/train/2e64593b-346a-4fb6-a71d-7353fd69aadc.mp3,"I would like three cornettos for dessert. Additionally, I would like one small Casanova pizza with extra spinach."
8442,custom_data/train/fbbe9857-6bb9-427b-bbb4-a39f2cb6934e.mp3,"Please get me two lasagnes and a small four seasons pizza. The lasagnes should be medium. The four seasons pizza should have no fresh basil or any anchovies. I also want four large seafood pizzas, and two margaritas with extra salami and ham. The margaritas should be small. For dessert, give me eight slices of vanilla cake, and two slices of chocolate cake."
8443,custom_data/train/d5cde21a-2a8b-4154-aba2-44da808e6b24.mp3,"Please get me two lasagnes and a small four seasons pizza. The lasagnes should be medium. The four seasons pizza should have no fresh basil or any anchovies. I also want four large seafood pizzas, and two margaritas with extra salami and ham. The margaritas should be small. For dessert, give me eight slices of vanilla cake, and two slices of chocolate cake."
8444,custom_data/train/eb4fff38-9cde-4e09-a2ab-0fe9e4632c30.mp3,"Please get me two lasagnes and a small four seasons pizza. The lasagnes should be medium. The four seasons pizza should have no fresh basil or any anchovies. I also want four large seafood pizzas, and two margaritas with extra salami and ham. The margaritas should be small. For dessert, give me eight slices of vanilla cake, and two slices of chocolate cake."
8445,custom_data/train/0ef80cba-0dc2-4ba7-8057-7116b6175d4e.mp3,"Please get me two lasagnes and a small four seasons pizza. The lasagnes should be medium. The four seasons pizza should have no fresh basil or any anchovies. I also want four large seafood pizzas, and two margaritas with extra salami and ham. The margaritas should be small. For dessert, give me eight slices of vanilla cake, and two slices of chocolate cake."
8446,custom_data/train/179db889-ed22-4a9b-8bb9-b263baeb3685.mp3,"Please get me two lasagnes and a small four seasons pizza. The lasagnes should be medium. The four seasons pizza should have no fresh basil or any anchovies. I also want four large seafood pizzas, and two margaritas with extra salami and ham. The margaritas should be small. For dessert, give me eight slices of vanilla cake, and two slices of chocolate cake."
8447,custom_data/train/f326aa61-079e-4d43-8cfc-17c4847519bd.mp3,"Please get me two lasagnes and a small four seasons pizza. The lasagnes should be medium. The four seasons pizza should have no fresh basil or any anchovies. I also want four large seafood pizzas, and two margaritas with extra salami and ham. The margaritas should be small. For dessert, give me eight slices of vanilla cake, and two slices of chocolate cake."
8448,custom_data/train/93025d1f-199e-4528-b04e-5512f5e5e031.mp3,"Please get me two lasagnes and a small four seasons pizza. The lasagnes should be medium. The four seasons pizza should have no fresh basil or any anchovies. I also want four large seafood pizzas, and two margaritas with extra salami and ham. The margaritas should be small. For dessert, give me eight slices of vanilla cake, and two slices of chocolate cake."
8449,custom_data/train/ceefc4fe-b1e6-4229-9328-215b4060e31e.mp3,"Please get me two lasagnes and a small four seasons pizza. The lasagnes should be medium. The four seasons pizza should have no fresh basil or any anchovies. I also want four large seafood pizzas, and two margaritas with extra salami and ham. The margaritas should be small. For dessert, give me eight slices of vanilla cake, and two slices of chocolate cake."
8450,custom_data/train/471e8d85-bdbf-4ba8-9aa6-e6d67e20fd5c.mp3,"Please get me two lasagnes and a small four seasons pizza. The lasagnes should be medium. The four seasons pizza should have no fresh basil or any anchovies. I also want four large seafood pizzas, and two margaritas with extra salami and ham. The margaritas should be small. For dessert, give me eight slices of vanilla cake, and two slices of chocolate cake."
8451,custom_data/train/ac7f9506-36a4-4657-bd9d-b51f85968a93.mp3,"Please get me two lasagnes and a small four seasons pizza. The lasagnes should be medium. The four seasons pizza should have no fresh basil or any anchovies. I also want four large seafood pizzas, and two margaritas with extra salami and ham. The margaritas should be small. For dessert, give me eight slices of vanilla cake, and two slices of chocolate cake."
8452,custom_data/train/21af110c-fa81-49ea-a253-fd801c40c036.mp3,"Please get me two lasagnes and a small four seasons pizza. The lasagnes should be medium. The four seasons pizza should have no fresh basil or any anchovies. I also want four large seafood pizzas, and two margaritas with extra salami and ham. The margaritas should be small. For dessert, give me eight slices of vanilla cake, and two slices of chocolate cake."
8453,custom_data/train/102ec528-6b96-4ac1-89ae-d79b0ec7693c.mp3,"Please get me two lasagnes and a small four seasons pizza. The lasagnes should be medium. The four seasons pizza should have no fresh basil or any anchovies. I also want four large seafood pizzas, and two margaritas with extra salami and ham. The margaritas should be small. For dessert, give me eight slices of vanilla cake, and two slices of chocolate cake."
8454,custom_data/train/9c97aa90-2e10-4f8b-b838-6b3d3a5975d9.mp3,"Please get me two lasagnes and a small four seasons pizza. The lasagnes should be medium. The four seasons pizza should have no fresh basil or any anchovies. I also want four large seafood pizzas, and two margaritas with extra salami and ham. The margaritas should be small. For dessert, give me eight slices of vanilla cake, and two slices of chocolate cake."
8455,custom_data/train/982b09f2-cfce-482e-9497-8ac57895ae0a.mp3,"Please get me two lasagnes and a small four seasons pizza. The lasagnes should be medium. The four seasons pizza should have no fresh basil or any anchovies. I also want four large seafood pizzas, and two margaritas with extra salami and ham. The margaritas should be small. For dessert, give me eight slices of vanilla cake, and two slices of chocolate cake."
8456,custom_data/train/baff99bf-55a0-46b1-b0a3-0f5f63deecec.mp3,"My favourite pizzas toppings include: Capers, Tuna, Banana, Fresh Tomato, Chili pepper, Avo, Bacon, Mushroom, Onion, Peppadew"
8457,custom_data/train/4f71a93e-4e6b-4c71-bef8-57ea922a75db.mp3,"My favourite pizzas toppings include: Capers, Tuna, Banana, Fresh Tomato, Chili pepper, Avo, Bacon, Mushroom, Onion, Peppadew"
8458,custom_data/train/8057b130-c0f8-4c60-9fab-d196f32101c6.mp3,"My favourite pizzas toppings include: Capers, Tuna, Banana, Fresh Tomato, Chili pepper, Avo, Bacon, Mushroom, Onion, Peppadew"
8459,custom_data/train/99337d6f-b714-42b6-ba3c-880e5921f056.mp3,"My favourite pizzas toppings include: Capers, Tuna, Banana, Fresh Tomato, Chili pepper, Avo, Bacon, Mushroom, Onion, Peppadew"
8460,custom_data/train/9a9eb0c2-231f-4ee9-bd39-7bd02d14b4ea.mp3,"My favourite pizzas toppings include: Capers, Tuna, Banana, Fresh Tomato, Chili pepper, Avo, Bacon, Mushroom, Onion, Peppadew"
8461,custom_data/train/55102f16-57b6-47f5-a027-c74b4509241f.mp3,"My favourite pizzas toppings include: Capers, Tuna, Banana, Fresh Tomato, Chili pepper, Avo, Bacon, Mushroom, Onion, Peppadew"
8462,custom_data/train/5eaa1734-ce3b-4d58-bcb5-254196e67d00.mp3,"My favourite pizzas toppings include: Capers, Tuna, Banana, Fresh Tomato, Chili pepper, Avo, Bacon, Mushroom, Onion, Peppadew"
8463,custom_data/train/477705db-18c6-446a-bdfa-1fa7194d93f1.mp3,"My favourite pizzas toppings include: Capers, Tuna, Banana, Fresh Tomato, Chili pepper, Avo, Bacon, Mushroom, Onion, Peppadew"
8464,custom_data/train/ef590d82-a74a-417d-bb0a-c0fd26e74ed7.mp3,"My favourite pizzas toppings include: Capers, Tuna, Banana, Fresh Tomato, Chili pepper, Avo, Bacon, Mushroom, Onion, Peppadew"
8465,custom_data/train/7b72fe53-4b88-4975-a63c-4162c278de91.mp3,"My favourite pizzas toppings include: Capers, Tuna, Banana, Fresh Tomato, Chili pepper, Avo, Bacon, Mushroom, Onion, Peppadew"
8466,custom_data/train/dd9a0f03-4a9f-4036-b680-c631826b224f.mp3,"My favourite pizzas toppings include: Capers, Tuna, Banana, Fresh Tomato, Chili pepper, Avo, Bacon, Mushroom, Onion, Peppadew"
8467,custom_data/train/f5988330-d4ac-430a-abb6-5d1f3ba72042.mp3,"My favourite pizzas toppings include: Capers, Tuna, Banana, Fresh Tomato, Chili pepper, Avo, Bacon, Mushroom, Onion, Peppadew"
8468,custom_data/train/a763a30b-8623-4b47-ad07-9f2ec7e31524.mp3,"My favourite pizzas toppings include: Capers, Tuna, Banana, Fresh Tomato, Chili pepper, Avo, Bacon, Mushroom, Onion, Peppadew"
8469,custom_data/train/50f3cfeb-1256-4bde-8bd1-2fd23cfb74d4.mp3,"My favourite pizzas toppings include: Capers, Tuna, Banana, Fresh Tomato, Chili pepper, Avo, Bacon, Mushroom, Onion, Peppadew"
8470,custom_data/train/ce0d0b4f-de2a-47dd-8179-bcd5a71e2f6c.mp3,I would like to order three carbonara pastas and one calamari and chips.
8471,custom_data/train/1c2ad8ec-5fc9-4790-a0e4-01f91cb7ec87.mp3,I would like to order three carbonara pastas and one calamari and chips.
8472,custom_data/train/0631ba8c-1cc2-4814-8684-ea521c5da0ae.mp3,I would like to order three carbonara pastas and one calamari and chips.
8473,custom_data/train/e928d492-5815-4bf9-9680-4df4254d9318.mp3,I would like to order three carbonara pastas and one calamari and chips.
8474,custom_data/train/1b3884f6-5cbd-4714-ad64-7f35e4c41be5.mp3,I would like to order three carbonara pastas and one calamari and chips.
8475,custom_data/train/4cf2aa65-d862-4204-b18f-1133ff8df1d4.mp3,I would like to order three carbonara pastas and one calamari and chips.
8476,custom_data/train/c186fb0c-9e6e-4c42-b8c9-be1e0662594a.mp3,I would like to order three carbonara pastas and one calamari and chips.
8477,custom_data/train/1a85c204-4462-4147-8f00-ba32549ddcf3.mp3,I would like to order three carbonara pastas and one calamari and chips.
8478,custom_data/train/dfc47988-3392-480b-ac24-648891da616d.mp3,I would like to order three carbonara pastas and one calamari and chips.
8479,custom_data/train/b7438fac-18f7-4c19-9c11-16551f258ef1.mp3,I would like to order three carbonara pastas and one calamari and chips.
8480,custom_data/train/47e99932-562d-4a32-b2ac-5c302b5ec9cf.mp3,I would like to order three carbonara pastas and one calamari and chips.
8481,custom_data/train/1cf88142-aa88-4a5d-9991-1e8b5b04c944.mp3,I would like to order three carbonara pastas and one calamari and chips.
8482,custom_data/train/4eb8d99a-00c2-484f-822d-fd9060f4a94d.mp3,I would like to order three carbonara pastas and one calamari and chips.
8483,custom_data/train/191546f4-8d36-4e5f-b1c4-21f471ee3d41.mp3,I would like to order three carbonara pastas and one calamari and chips.
8484,custom_data/train/54f6e3a4-d523-4064-87b4-b2140021cd3c.mp3,I'd like three medium napolitano pizzas and one large seafood pizza. Hold the olives on the napolitano pizzas.
8485,custom_data/train/cda4e513-e46e-4a6d-8a81-7928559b115c.mp3,I'd like three medium napolitano pizzas and one large seafood pizza. Hold the olives on the napolitano pizzas.
8486,custom_data/train/800793c9-6d3f-458b-97d6-f3eada66d9b0.mp3,I'd like three medium napolitano pizzas and one large seafood pizza. Hold the olives on the napolitano pizzas.
8487,custom_data/train/2e73acea-f111-45a3-9e58-7ec8de2a9c7a.mp3,I'd like three medium napolitano pizzas and one large seafood pizza. Hold the olives on the napolitano pizzas.
8488,custom_data/train/760d0a1c-2ecd-43a2-a3f8-41cab0b7c391.mp3,I'd like three medium napolitano pizzas and one large seafood pizza. Hold the olives on the napolitano pizzas.
8489,custom_data/train/7c4bae13-867b-41c2-ba29-46ebf960ae4d.mp3,I'd like three medium napolitano pizzas and one large seafood pizza. Hold the olives on the napolitano pizzas.
8490,custom_data/train/e71a691b-039f-4057-afe5-f238a3757b15.mp3,I'd like three medium napolitano pizzas and one large seafood pizza. Hold the olives on the napolitano pizzas.
8491,custom_data/train/9d60051f-0d7f-4374-8c37-430f32387244.mp3,I'd like three medium napolitano pizzas and one large seafood pizza. Hold the olives on the napolitano pizzas.
8492,custom_data/train/895976fe-9901-4882-a30f-2bdbf8d61d94.mp3,I'd like three medium napolitano pizzas and one large seafood pizza. Hold the olives on the napolitano pizzas.
8493,custom_data/train/ad928a85-de6f-48b3-88b7-4336e5651f02.mp3,I'd like three medium napolitano pizzas and one large seafood pizza. Hold the olives on the napolitano pizzas.
8494,custom_data/train/850fa0fc-37ff-4329-a5c2-5ee4f3d486b5.mp3,I'd like three medium napolitano pizzas and one large seafood pizza. Hold the olives on the napolitano pizzas.
8495,custom_data/train/40db5b32-1fc4-486b-83bf-c873488dddc4.mp3,I'd like three medium napolitano pizzas and one large seafood pizza. Hold the olives on the napolitano pizzas.
8496,custom_data/train/2074a511-ec7b-428d-821d-8e0125505c0b.mp3,I'd like three medium napolitano pizzas and one large seafood pizza. Hold the olives on the napolitano pizzas.
8497,custom_data/train/0faef659-9c51-4f6e-a200-4360d4235153.mp3,I'd like three medium napolitano pizzas and one large seafood pizza. Hold the olives on the napolitano pizzas.
8498,custom_data/train/d4e2031b-8566-4040-8ee0-2aa3c2366c13.mp3,"My favourite pizzas toppings include: Chili pepper, Salami, Egg, Calamari, Pineapple, Sundried Tomatoes, Fresh Tomato, Mushroom, BBQ Chicken, Garlic"
8499,custom_data/train/3d0c2244-b3f2-40ae-81e4-0ccf954b247e.mp3,"My favourite pizzas toppings include: Chili pepper, Salami, Egg, Calamari, Pineapple, Sundried Tomatoes, Fresh Tomato, Mushroom, BBQ Chicken, Garlic"
8500,custom_data/train/cb5bf3d0-8a47-4bd9-ae5a-b6969bfd03ee.mp3,"My favourite pizzas toppings include: Chili pepper, Salami, Egg, Calamari, Pineapple, Sundried Tomatoes, Fresh Tomato, Mushroom, BBQ Chicken, Garlic"
8501,custom_data/train/88dc40e0-2345-4801-a4ae-ff99940c5e20.mp3,"My favourite pizzas toppings include: Chili pepper, Salami, Egg, Calamari, Pineapple, Sundried Tomatoes, Fresh Tomato, Mushroom, BBQ Chicken, Garlic"
8502,custom_data/train/329e8f69-6dd2-4384-9b87-ccd45c05b955.mp3,"My favourite pizzas toppings include: Chili pepper, Salami, Egg, Calamari, Pineapple, Sundried Tomatoes, Fresh Tomato, Mushroom, BBQ Chicken, Garlic"
8503,custom_data/train/3870f94a-a426-4684-a3e9-2e7c6c1d7609.mp3,"My favourite pizzas toppings include: Chili pepper, Salami, Egg, Calamari, Pineapple, Sundried Tomatoes, Fresh Tomato, Mushroom, BBQ Chicken, Garlic"
8504,custom_data/train/61d0c1b5-c0d5-442a-b304-dce03071dbaf.mp3,"My favourite pizzas toppings include: Chili pepper, Salami, Egg, Calamari, Pineapple, Sundried Tomatoes, Fresh Tomato, Mushroom, BBQ Chicken, Garlic"
8505,custom_data/train/a556ff6c-215a-482b-b52e-e3f4ba11bee6.mp3,"My favourite pizzas toppings include: Chili pepper, Salami, Egg, Calamari, Pineapple, Sundried Tomatoes, Fresh Tomato, Mushroom, BBQ Chicken, Garlic"
8506,custom_data/train/2ad567fa-f805-4ef1-83e1-d97fff10f397.mp3,"My favourite pizzas toppings include: Chili pepper, Salami, Egg, Calamari, Pineapple, Sundried Tomatoes, Fresh Tomato, Mushroom, BBQ Chicken, Garlic"
8507,custom_data/train/1efe50f5-d24c-4b2c-8199-c11a0d6b0c3d.mp3,"My favourite pizzas toppings include: Chili pepper, Salami, Egg, Calamari, Pineapple, Sundried Tomatoes, Fresh Tomato, Mushroom, BBQ Chicken, Garlic"
8508,custom_data/train/e832d536-dc89-499c-beae-7f6094a148f3.mp3,"My favourite pizzas toppings include: Chili pepper, Salami, Egg, Calamari, Pineapple, Sundried Tomatoes, Fresh Tomato, Mushroom, BBQ Chicken, Garlic"
8509,custom_data/train/bb1ddbc6-6bc4-4ca7-9640-3f62f253a552.mp3,"My favourite pizzas toppings include: Chili pepper, Salami, Egg, Calamari, Pineapple, Sundried Tomatoes, Fresh Tomato, Mushroom, BBQ Chicken, Garlic"
8510,custom_data/train/fc758622-3ca7-4050-b17d-92cd49a1fe06.mp3,"My favourite pizzas toppings include: Chili pepper, Salami, Egg, Calamari, Pineapple, Sundried Tomatoes, Fresh Tomato, Mushroom, BBQ Chicken, Garlic"
8511,custom_data/train/0d5929ac-f341-4816-a37e-199f1292c4da.mp3,"My favourite pizzas toppings include: Chili pepper, Salami, Egg, Calamari, Pineapple, Sundried Tomatoes, Fresh Tomato, Mushroom, BBQ Chicken, Garlic"
8512,custom_data/train/c912bc51-88ad-41e3-b881-a506e4bc53a7.mp3,"I would like to order three Bermuda pizzas with extra bacon and chili pepper, but please make sure to leave out the banana. Additionally, I would like one medium lasagne. For the three meat pizzas, I want four small ones with extra onion, but please remove the banana."
8513,custom_data/train/6c94c832-55dc-4ad3-8b22-ff255b36740d.mp3,"I would like to order three Bermuda pizzas with extra bacon and chili pepper, but please make sure to leave out the banana. Additionally, I would like one medium lasagne. For the three meat pizzas, I want four small ones with extra onion, but please remove the banana."
8514,custom_data/train/9c0783d0-809e-433c-b569-1d9a35221a33.mp3,"I would like to order three Bermuda pizzas with extra bacon and chili pepper, but please make sure to leave out the banana. Additionally, I would like one medium lasagne. For the three meat pizzas, I want four small ones with extra onion, but please remove the banana."
8515,custom_data/train/219249e1-d4a5-4266-b61f-ac3f4b5737e8.mp3,"I would like to order three Bermuda pizzas with extra bacon and chili pepper, but please make sure to leave out the banana. Additionally, I would like one medium lasagne. For the three meat pizzas, I want four small ones with extra onion, but please remove the banana."
8516,custom_data/train/633d51fa-6b7c-4f7f-a920-3facb28cdaf2.mp3,"I would like to order three Bermuda pizzas with extra bacon and chili pepper, but please make sure to leave out the banana. Additionally, I would like one medium lasagne. For the three meat pizzas, I want four small ones with extra onion, but please remove the banana."
8517,custom_data/train/c08728b7-6d60-41f0-a056-797261896322.mp3,"I would like to order three Bermuda pizzas with extra bacon and chili pepper, but please make sure to leave out the banana. Additionally, I would like one medium lasagne. For the three meat pizzas, I want four small ones with extra onion, but please remove the banana."
8518,custom_data/train/7be31e09-6273-4311-a077-3f4414e487c0.mp3,"I would like to order three Bermuda pizzas with extra bacon and chili pepper, but please make sure to leave out the banana. Additionally, I would like one medium lasagne. For the three meat pizzas, I want four small ones with extra onion, but please remove the banana."
8519,custom_data/train/c3907aee-88d8-4929-95e4-2f9f10c3db76.mp3,"I would like to order three Bermuda pizzas with extra bacon and chili pepper, but please make sure to leave out the banana. Additionally, I would like one medium lasagne. For the three meat pizzas, I want four small ones with extra onion, but please remove the banana."
8520,custom_data/train/38c14cc9-7c6f-4807-90bf-865155b7035d.mp3,"I would like to order three Bermuda pizzas with extra bacon and chili pepper, but please make sure to leave out the banana. Additionally, I would like one medium lasagne. For the three meat pizzas, I want four small ones with extra onion, but please remove the banana."
8521,custom_data/train/7ef117bd-e457-404a-a518-3f39bd05fff5.mp3,"I would like to order three Bermuda pizzas with extra bacon and chili pepper, but please make sure to leave out the banana. Additionally, I would like one medium lasagne. For the three meat pizzas, I want four small ones with extra onion, but please remove the banana."
8522,custom_data/train/ca45d246-4f04-42b6-903c-6455d55f2f53.mp3,"I would like to order three Bermuda pizzas with extra bacon and chili pepper, but please make sure to leave out the banana. Additionally, I would like one medium lasagne. For the three meat pizzas, I want four small ones with extra onion, but please remove the banana."
8523,custom_data/train/58ee547c-421f-43d5-98e9-2608646bf631.mp3,"I would like to order three Bermuda pizzas with extra bacon and chili pepper, but please make sure to leave out the banana. Additionally, I would like one medium lasagne. For the three meat pizzas, I want four small ones with extra onion, but please remove the banana."
8524,custom_data/train/570247af-c029-48eb-8af7-1b9fe87efcea.mp3,"I would like to order three Bermuda pizzas with extra bacon and chili pepper, but please make sure to leave out the banana. Additionally, I would like one medium lasagne. For the three meat pizzas, I want four small ones with extra onion, but please remove the banana."
8525,custom_data/train/dac4400d-fbd1-44f3-9007-4477672e0615.mp3,"I would like to order three Bermuda pizzas with extra bacon and chili pepper, but please make sure to leave out the banana. Additionally, I would like one medium lasagne. For the three meat pizzas, I want four small ones with extra onion, but please remove the banana."
8526,custom_data/train/1783ce2c-7f7e-4da3-881a-30f6d53567ba.mp3,"I would like to add two Greek salads and two Mona Lisa pizzas with extra capers, salami, and peppadew."
8527,custom_data/train/7919dd96-d7b4-4e81-988a-49ebe8e251c9.mp3,"I would like to add two Greek salads and two Mona Lisa pizzas with extra capers, salami, and peppadew."
8528,custom_data/train/c69e7037-1e2f-4833-8df7-fbf8a360082c.mp3,"I would like to add two Greek salads and two Mona Lisa pizzas with extra capers, salami, and peppadew."
8529,custom_data/train/b9d1ddba-02be-40d0-905f-87b37b9108c8.mp3,"I would like to add two Greek salads and two Mona Lisa pizzas with extra capers, salami, and peppadew."
8530,custom_data/train/586c072f-34d6-48f7-8c3f-61cbaa8040e6.mp3,"I would like to add two Greek salads and two Mona Lisa pizzas with extra capers, salami, and peppadew."
8531,custom_data/train/25d9de89-da32-487f-8c01-ebe99a6d3ccb.mp3,"I would like to add two Greek salads and two Mona Lisa pizzas with extra capers, salami, and peppadew."
8532,custom_data/train/59df47ec-ff7b-4b1b-a434-2a2bcf5532b3.mp3,"I would like to add two Greek salads and two Mona Lisa pizzas with extra capers, salami, and peppadew."
8533,custom_data/train/562be981-393f-4dcc-8d64-02cef80cec93.mp3,"I would like to add two Greek salads and two Mona Lisa pizzas with extra capers, salami, and peppadew."
8534,custom_data/train/55b12fc3-135c-4618-9ed3-0f5fb2730e7f.mp3,"I would like to add two Greek salads and two Mona Lisa pizzas with extra capers, salami, and peppadew."
8535,custom_data/train/3b15413e-12db-4b76-bd49-1718243f34f0.mp3,"I would like to add two Greek salads and two Mona Lisa pizzas with extra capers, salami, and peppadew."
8536,custom_data/train/720149f5-1d65-4987-9eab-238e3d0afd5d.mp3,"I would like to add two Greek salads and two Mona Lisa pizzas with extra capers, salami, and peppadew."
8537,custom_data/train/c57be286-1126-4ab6-87d3-cd6743f8f7a5.mp3,"I would like to add two Greek salads and two Mona Lisa pizzas with extra capers, salami, and peppadew."
8538,custom_data/train/453331ce-8035-4a38-a631-377b745f8afe.mp3,"I would like to add two Greek salads and two Mona Lisa pizzas with extra capers, salami, and peppadew."
8539,custom_data/train/da56cd82-e549-42a7-9d9d-c3e20dfcce6e.mp3,"I would like to add two Greek salads and two Mona Lisa pizzas with extra capers, salami, and peppadew."
8540,custom_data/train/33303abc-d6ab-4c66-9a9e-e8e89eb89c4b.mp3,"The menu includes the following pizzas: The Rotherham, Bermuda, New Yorker, Exotica, Three Cheese Pizza, Ceasar, Seafood, Four Seasons, Sweet & Sour Chicken, Manhattan"
8541,custom_data/train/5f1b679f-3c56-4887-89f8-e927efba0dca.mp3,"The menu includes the following pizzas: The Rotherham, Bermuda, New Yorker, Exotica, Three Cheese Pizza, Ceasar, Seafood, Four Seasons, Sweet & Sour Chicken, Manhattan"
8542,custom_data/train/ff944518-8137-4971-8d9b-f83a4c3db4a4.mp3,"The menu includes the following pizzas: The Rotherham, Bermuda, New Yorker, Exotica, Three Cheese Pizza, Ceasar, Seafood, Four Seasons, Sweet & Sour Chicken, Manhattan"
8543,custom_data/train/56156376-4da0-4c3f-9171-6d40fcb69839.mp3,"The menu includes the following pizzas: The Rotherham, Bermuda, New Yorker, Exotica, Three Cheese Pizza, Ceasar, Seafood, Four Seasons, Sweet & Sour Chicken, Manhattan"
8544,custom_data/train/4f3f0b44-144c-439c-8573-c3a987ffdb5e.mp3,"The menu includes the following pizzas: The Rotherham, Bermuda, New Yorker, Exotica, Three Cheese Pizza, Ceasar, Seafood, Four Seasons, Sweet & Sour Chicken, Manhattan"
8545,custom_data/train/2898b944-9d7c-46e3-ad03-a395a048718e.mp3,"The menu includes the following pizzas: The Rotherham, Bermuda, New Yorker, Exotica, Three Cheese Pizza, Ceasar, Seafood, Four Seasons, Sweet & Sour Chicken, Manhattan"
8546,custom_data/train/46ac89ca-9d2d-41c7-9b80-3a60c991a2b6.mp3,"The menu includes the following pizzas: The Rotherham, Bermuda, New Yorker, Exotica, Three Cheese Pizza, Ceasar, Seafood, Four Seasons, Sweet & Sour Chicken, Manhattan"
8547,custom_data/train/7584d88a-e9b0-4135-9f2a-fc8f8348f7b3.mp3,"The menu includes the following pizzas: The Rotherham, Bermuda, New Yorker, Exotica, Three Cheese Pizza, Ceasar, Seafood, Four Seasons, Sweet & Sour Chicken, Manhattan"
8548,custom_data/train/a1edbffb-7d25-430d-ad02-21bd184ad6cf.mp3,"The menu includes the following pizzas: The Rotherham, Bermuda, New Yorker, Exotica, Three Cheese Pizza, Ceasar, Seafood, Four Seasons, Sweet & Sour Chicken, Manhattan"
8549,custom_data/train/0c133396-7d8c-4ec7-b69f-e985a371e6e6.mp3,"The menu includes the following pizzas: The Rotherham, Bermuda, New Yorker, Exotica, Three Cheese Pizza, Ceasar, Seafood, Four Seasons, Sweet & Sour Chicken, Manhattan"
8550,custom_data/train/19925b08-d52d-4e16-85ba-da3168e7613a.mp3,"The menu includes the following pizzas: The Rotherham, Bermuda, New Yorker, Exotica, Three Cheese Pizza, Ceasar, Seafood, Four Seasons, Sweet & Sour Chicken, Manhattan"
8551,custom_data/train/559c81e0-baf8-47a4-97ca-09a15d2f1e08.mp3,"The menu includes the following pizzas: The Rotherham, Bermuda, New Yorker, Exotica, Three Cheese Pizza, Ceasar, Seafood, Four Seasons, Sweet & Sour Chicken, Manhattan"
8552,custom_data/train/13873037-f732-4b1a-98af-7e0deeba8342.mp3,"The menu includes the following pizzas: The Rotherham, Bermuda, New Yorker, Exotica, Three Cheese Pizza, Ceasar, Seafood, Four Seasons, Sweet & Sour Chicken, Manhattan"
8553,custom_data/train/f9f97d6c-80b3-470a-ae0d-99085733382a.mp3,"The menu includes the following pizzas: The Rotherham, Bermuda, New Yorker, Exotica, Three Cheese Pizza, Ceasar, Seafood, Four Seasons, Sweet & Sour Chicken, Manhattan"
8554,custom_data/train/bb7ad459-da76-49e8-a9c4-2ae8a1059917.mp3,"I would like to order one calamari and chips, please. For the pizzas, I want two Al Greeka pizzas with extra salami and shrimps, but no ham. Next, I would like one hake and chips. Can I also get a medium Greek salad and one tuna nigiri?"
8555,custom_data/train/9fabb642-fb25-482b-b1a0-fa723fe9ef24.mp3,"I would like to order one calamari and chips, please. For the pizzas, I want two Al Greeka pizzas with extra salami and shrimps, but no ham. Next, I would like one hake and chips. Can I also get a medium Greek salad and one tuna nigiri?"
8556,custom_data/train/9efd3006-a055-4f4f-9d86-88b80bd38501.mp3,"I would like to order one calamari and chips, please. For the pizzas, I want two Al Greeka pizzas with extra salami and shrimps, but no ham. Next, I would like one hake and chips. Can I also get a medium Greek salad and one tuna nigiri?"
8557,custom_data/train/c9bea6a3-671b-48d0-a676-2fec77454253.mp3,"I would like to order one calamari and chips, please. For the pizzas, I want two Al Greeka pizzas with extra salami and shrimps, but no ham. Next, I would like one hake and chips. Can I also get a medium Greek salad and one tuna nigiri?"
8558,custom_data/train/eb3f92e9-f79c-4327-9f76-ac0c029e6b42.mp3,"I would like to order one calamari and chips, please. For the pizzas, I want two Al Greeka pizzas with extra salami and shrimps, but no ham. Next, I would like one hake and chips. Can I also get a medium Greek salad and one tuna nigiri?"
8559,custom_data/train/019b5502-aa33-4315-b388-29c2d6b9c1e1.mp3,"I would like to order one calamari and chips, please. For the pizzas, I want two Al Greeka pizzas with extra salami and shrimps, but no ham. Next, I would like one hake and chips. Can I also get a medium Greek salad and one tuna nigiri?"
